               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.03281,            0.013301,            0.044283,             0.30214,             0.56895,             0.45128,             0.23646,            0.027012,           0.0051107,            0.030733,          0.00092706,          0.00092706,          0.00092706
                  37,            0.033133,            0.013186,            0.042968,             0.22165,             0.64412,             0.42485,             0.25995,             0.02275,            0.004958,            0.031354,          0.00092294,          0.00092294,          0.00092294
                  38,            0.034745,            0.013778,            0.044392,             0.29494,             0.62897,             0.46593,             0.27351,            0.025366,           0.0068733,            0.029507,          0.00091872,          0.00091872,          0.00091872
                  39,            0.033322,            0.014003,            0.045255,             0.31288,             0.55698,             0.41777,             0.25946,            0.023526,           0.0059521,            0.032096,           0.0009144,           0.0009144,           0.0009144
                  40,            0.033522,            0.013553,            0.045875,             0.20249,             0.54267,             0.45434,             0.14687,            0.033654,           0.0055699,            0.030322,          0.00090998,          0.00090998,          0.00090998
                  41,            0.031555,            0.013181,            0.044795,             0.22417,              0.6235,              0.3919,             0.20666,            0.025361,           0.0060364,            0.029889,          0.00090546,          0.00090546,          0.00090546
                  42,            0.034871,            0.013998,            0.044469,             0.29165,             0.63865,             0.41965,             0.25341,            0.020565,           0.0052111,            0.030708,          0.00090084,          0.00090084,          0.00090084
                  43,            0.035567,            0.012992,            0.044986,             0.32788,             0.67104,              0.4462,             0.26359,            0.021848,           0.0045575,             0.03208,          0.00089613,          0.00089613,          0.00089613
                  44,            0.034219,            0.013969,            0.046554,             0.34259,             0.61674,             0.51307,             0.26617,            0.025449,           0.0047984,             0.02884,          0.00089131,          0.00089131,          0.00089131
                  45,            0.034505,            0.014153,            0.043003,             0.39367,             0.71487,             0.42816,             0.29215,            0.019948,           0.0046569,            0.029386,           0.0008864,           0.0008864,           0.0008864
                  46,            0.032499,            0.012936,              0.0433,             0.32092,             0.75954,             0.49213,             0.24356,            0.028111,           0.0046711,            0.030342,           0.0008814,           0.0008814,           0.0008814
                  47,            0.033376,            0.013146,            0.043825,             0.28444,             0.75019,               0.521,              0.2687,            0.027527,           0.0053388,            0.027821,           0.0008763,           0.0008763,           0.0008763
                  48,            0.032658,             0.01355,            0.043403,             0.49911,             0.53492,             0.45262,             0.16938,            0.031989,            0.004712,            0.028551,          0.00087112,          0.00087112,          0.00087112
                  49,            0.037362,             0.01373,            0.044437,             0.44987,             0.58253,             0.49157,             0.25347,            0.026405,           0.0046626,            0.030418,          0.00086584,          0.00086584,          0.00086584
                  50,            0.033384,            0.014223,             0.04266,             0.33807,             0.66712,             0.56047,             0.30808,            0.024319,            0.006067,            0.026293,          0.00086047,          0.00086047,          0.00086047
                  51,            0.035694,            0.012581,             0.04308,             0.24683,             0.72717,             0.50853,             0.26025,            0.023968,           0.0062958,              0.0273,          0.00085502,          0.00085502,          0.00085502
                  52,            0.032744,            0.011931,            0.043163,             0.45282,             0.58841,             0.51639,             0.24834,            0.029286,           0.0056627,            0.027435,          0.00084948,          0.00084948,          0.00084948
                  53,            0.033221,            0.013681,            0.042816,             0.32895,             0.64117,             0.50153,             0.26336,            0.024272,           0.0061345,            0.025995,          0.00084385,          0.00084385,          0.00084385
                  54,            0.034211,            0.012515,            0.040038,             0.25218,             0.75547,             0.53881,             0.28317,            0.026316,           0.0054414,            0.026285,          0.00083814,          0.00083814,          0.00083814
