               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.037751,            0.010827,            0.012437,             0.53877,             0.66512,             0.65509,             0.28458,            0.042142,            0.005083,            0.064036,          0.00093107,          0.00093107,          0.00093107
                  36,            0.036481,            0.010362,            0.011006,             0.55849,             0.56041,             0.54318,             0.26995,            0.037037,           0.0054381,             0.06547,          0.00092706,          0.00092706,          0.00092706
                  37,            0.036267,            0.010318,            0.010063,              0.4129,             0.57509,             0.43638,             0.12995,            0.049813,           0.0056536,            0.063556,          0.00092294,          0.00092294,          0.00092294
                  38,            0.036292,            0.010133,            0.010842,             0.59348,             0.55561,              0.4959,             0.18234,            0.045902,           0.0050153,            0.052848,          0.00091872,          0.00091872,          0.00091872
                  39,            0.035482,           0.0098036,            0.010759,              0.4049,             0.58902,             0.44793,             0.23007,            0.036125,           0.0050555,             0.07196,           0.0009144,           0.0009144,           0.0009144
                  40,             0.03526,            0.010205,            0.010528,             0.49729,             0.63538,             0.58138,             0.21063,            0.045615,           0.0050101,            0.053925,          0.00090998,          0.00090998,          0.00090998
                  41,            0.035087,            0.010512,             0.01089,             0.71828,             0.58588,             0.55982,             0.27429,            0.044266,           0.0054801,            0.070091,          0.00090546,          0.00090546,          0.00090546
                  42,            0.034695,            0.010178,            0.010858,             0.37262,             0.53882,             0.41377,             0.15628,            0.043256,           0.0050751,            0.071535,          0.00090084,          0.00090084,          0.00090084
                  43,            0.035392,            0.010246,             0.00997,             0.49053,             0.41059,             0.46421,              0.2246,            0.035195,           0.0048407,            0.060867,          0.00089613,          0.00089613,          0.00089613
                  44,            0.034414,           0.0095236,           0.0090691,             0.29586,             0.43532,             0.38473,             0.18246,            0.041453,           0.0050358,            0.091337,          0.00089131,          0.00089131,          0.00089131
                  45,            0.034066,            0.010367,            0.009924,             0.52843,             0.55446,             0.52916,             0.24935,            0.037553,           0.0052072,            0.072229,           0.0008864,           0.0008864,           0.0008864
                  46,            0.035003,           0.0099287,           0.0096307,             0.60131,              0.5287,             0.53936,             0.26616,            0.046999,           0.0056061,            0.061277,           0.0008814,           0.0008814,           0.0008814
                  47,            0.034505,              0.0101,            0.009591,             0.64564,             0.42416,             0.51786,             0.23642,            0.043725,           0.0051119,            0.076817,           0.0008763,           0.0008763,           0.0008763
                  48,            0.034741,           0.0095458,           0.0098403,             0.55873,             0.67412,             0.62006,              0.2658,            0.044793,           0.0048891,            0.066208,          0.00087112,          0.00087112,          0.00087112
                  49,            0.033953,           0.0098276,           0.0098894,             0.53554,             0.58129,             0.57705,             0.27225,            0.041223,           0.0049992,            0.067001,          0.00086584,          0.00086584,          0.00086584
                  50,            0.033811,           0.0091882,           0.0078306,             0.47046,             0.61263,             0.57161,             0.25313,            0.042121,           0.0047079,            0.074755,          0.00086047,          0.00086047,          0.00086047
                  51,            0.034255,            0.009437,           0.0076722,             0.50237,             0.56311,             0.54201,             0.23744,            0.043939,           0.0051458,             0.10517,          0.00085502,          0.00085502,          0.00085502
                  52,            0.032391,           0.0094141,           0.0080189,             0.47731,             0.59861,             0.55893,             0.27705,            0.043426,           0.0049611,            0.088261,          0.00084948,          0.00084948,          0.00084948
                  53,            0.032319,           0.0091101,           0.0088642,             0.53875,             0.62389,              0.5978,             0.30396,            0.038216,           0.0049719,            0.077652,          0.00084385,          0.00084385,          0.00084385
                  54,            0.034297,             0.00988,           0.0089172,             0.55494,             0.60741,             0.63695,              0.2928,            0.039643,            0.004897,            0.078703,          0.00083814,          0.00083814,          0.00083814
                  55,            0.033415,           0.0094954,           0.0075089,             0.53666,             0.65749,             0.58617,             0.25345,            0.043887,           0.0050027,            0.060454,          0.00083235,          0.00083235,          0.00083235
                  56,             0.03248,           0.0095471,            0.007707,             0.57835,             0.69529,             0.69476,             0.31079,            0.039867,           0.0048451,            0.065966,          0.00082648,          0.00082648,          0.00082648
                  57,            0.033488,           0.0098878,            0.009441,             0.52763,             0.65833,             0.61029,             0.34216,            0.037073,            0.004909,             0.05978,          0.00082052,          0.00082052,          0.00082052
                  58,            0.031594,           0.0091041,           0.0085486,             0.58509,               0.644,             0.63952,             0.33821,            0.034207,           0.0046636,            0.061399,           0.0008145,           0.0008145,           0.0008145
                  59,            0.033053,           0.0094884,            0.008713,             0.48778,             0.68016,             0.60691,             0.34016,            0.034999,           0.0045967,            0.069098,          0.00080839,          0.00080839,          0.00080839
                  60,            0.033346,            0.010043,           0.0082943,             0.45088,             0.64379,             0.53635,             0.25418,            0.036042,           0.0047438,            0.068895,          0.00080221,          0.00080221,          0.00080221
                  61,            0.033884,           0.0097975,           0.0085676,             0.53465,             0.54824,             0.56143,             0.24739,             0.04684,           0.0050232,            0.073072,          0.00079595,          0.00079595,          0.00079595
                  62,            0.031529,           0.0086999,           0.0064217,             0.51139,             0.53882,             0.54393,              0.2557,            0.040107,           0.0046489,            0.075474,          0.00078963,          0.00078963,          0.00078963
                  63,            0.032262,           0.0093227,           0.0072487,             0.54742,             0.67709,             0.62763,             0.31315,            0.038944,           0.0048259,             0.07155,          0.00078323,          0.00078323,          0.00078323
                  64,            0.031528,           0.0090208,           0.0064355,             0.66936,             0.60777,             0.66374,             0.34506,            0.036136,           0.0047605,            0.067492,          0.00077677,          0.00077677,          0.00077677
                  65,            0.031381,           0.0090378,           0.0077309,              0.5418,             0.56302,             0.59725,               0.275,             0.03852,           0.0047076,             0.07275,          0.00077023,          0.00077023,          0.00077023
                  66,            0.031427,           0.0093018,           0.0069071,             0.47543,             0.53247,             0.51411,             0.26623,            0.035893,           0.0045229,             0.07645,          0.00076364,          0.00076364,          0.00076364
                  67,             0.03147,           0.0088227,           0.0071066,             0.42423,             0.60051,             0.54211,             0.26871,            0.039539,           0.0046928,            0.074959,          0.00075698,          0.00075698,          0.00075698
                  68,            0.031147,           0.0091395,           0.0068611,             0.42343,             0.57529,             0.53732,             0.27766,            0.035989,           0.0048677,            0.067219,          0.00075025,          0.00075025,          0.00075025
                  69,            0.032662,            0.010084,           0.0078163,             0.50625,             0.66945,             0.58762,             0.29875,            0.036162,           0.0053349,            0.061316,          0.00074347,          0.00074347,          0.00074347
                  70,            0.030943,           0.0084356,           0.0052134,             0.47054,              0.6123,             0.66857,             0.36059,            0.032964,           0.0046194,            0.072321,          0.00073663,          0.00073663,          0.00073663
                  71,             0.03106,           0.0090817,           0.0064958,             0.36626,             0.54252,             0.46658,             0.21452,            0.037495,           0.0046158,            0.093037,          0.00072973,          0.00072973,          0.00072973
                  72,            0.030898,             0.00925,           0.0070387,             0.39361,             0.55882,             0.49147,             0.21883,            0.038295,           0.0046577,            0.092897,          0.00072277,          0.00072277,          0.00072277
                  73,            0.031927,           0.0088124,           0.0073722,             0.52984,             0.53403,             0.54303,             0.26792,            0.037677,           0.0047917,            0.066328,          0.00071576,          0.00071576,          0.00071576
                  74,            0.030696,           0.0091668,           0.0057785,             0.41486,             0.53294,             0.54587,             0.25886,             0.03639,           0.0047278,            0.077579,           0.0007087,           0.0007087,           0.0007087
                  75,            0.032264,           0.0093974,           0.0081874,             0.51242,             0.66824,             0.58847,             0.29517,            0.036081,           0.0048001,            0.073728,          0.00070159,          0.00070159,          0.00070159
                  76,            0.030987,           0.0091979,           0.0069912,             0.42806,             0.57544,             0.51941,              0.3013,            0.036032,           0.0047438,            0.083553,          0.00069443,          0.00069443,          0.00069443
                  77,            0.031954,           0.0085464,           0.0062153,             0.43673,             0.54628,             0.50992,             0.22519,            0.040902,           0.0048159,            0.082684,          0.00068722,          0.00068722,          0.00068722
                  78,            0.030532,           0.0086994,           0.0063423,             0.47888,             0.61574,             0.54512,             0.29788,            0.035145,           0.0045081,            0.082994,          0.00067997,          0.00067997,          0.00067997
                  79,             0.03117,             0.00881,           0.0060161,             0.34821,             0.59652,              0.4671,             0.21837,            0.038091,           0.0045623,            0.077171,          0.00067268,          0.00067268,          0.00067268
                  80,            0.029484,           0.0088168,           0.0062555,               0.502,             0.59347,             0.59367,             0.31082,            0.034702,           0.0045522,            0.062381,          0.00066534,          0.00066534,          0.00066534
                  81,             0.03114,           0.0095802,             0.00618,             0.46453,             0.70856,             0.65006,             0.35952,            0.031259,           0.0049357,            0.074691,          0.00065796,          0.00065796,          0.00065796
                  82,            0.029606,           0.0085104,           0.0070136,             0.50342,              0.6441,             0.64734,             0.35054,            0.033483,           0.0047946,            0.076599,          0.00065055,          0.00065055,          0.00065055
                  83,            0.030791,           0.0091412,           0.0066323,             0.49042,             0.51529,             0.57841,             0.32301,            0.031484,           0.0046412,            0.081224,           0.0006431,           0.0006431,           0.0006431
                  84,            0.030563,           0.0087411,           0.0060127,             0.58834,             0.63294,              0.6189,             0.31512,             0.04117,           0.0048234,            0.072254,          0.00063562,          0.00063562,          0.00063562
                  85,            0.029904,           0.0088947,           0.0059584,             0.51082,             0.62583,             0.62845,             0.30438,            0.038576,            0.004917,             0.06794,           0.0006281,           0.0006281,           0.0006281
                  86,            0.031119,           0.0087089,           0.0049058,             0.50308,             0.64235,             0.65067,             0.29797,            0.038312,           0.0047187,            0.061705,          0.00062056,          0.00062056,          0.00062056
                  87,            0.029649,           0.0089473,           0.0061951,             0.60523,             0.69022,             0.61054,             0.29568,            0.042163,           0.0046597,            0.064405,          0.00061298,          0.00061298,          0.00061298
                  88,            0.028592,           0.0085112,           0.0051729,             0.45043,             0.62706,             0.54109,              0.2808,            0.038881,           0.0046631,            0.073912,          0.00060538,          0.00060538,          0.00060538
                  89,            0.029534,           0.0089027,           0.0063228,             0.72189,             0.42715,             0.48181,             0.24542,            0.034535,           0.0046031,            0.084038,          0.00059775,          0.00059775,          0.00059775
                  90,            0.028817,           0.0084714,           0.0059602,             0.43702,             0.45176,             0.47947,             0.25944,            0.036034,           0.0047358,            0.078627,           0.0005901,           0.0005901,           0.0005901
                  91,            0.028532,           0.0084366,           0.0060092,             0.34237,             0.56123,             0.47023,              0.2273,            0.036369,           0.0046244,            0.080563,          0.00058244,          0.00058244,          0.00058244
                  92,            0.029242,           0.0085875,           0.0057634,             0.42742,             0.61175,             0.56668,             0.28675,            0.036716,           0.0047961,            0.093891,          0.00057475,          0.00057475,          0.00057475
                  93,            0.029124,           0.0086725,           0.0063161,             0.37506,             0.57016,             0.52038,             0.23324,            0.038181,           0.0045009,            0.088684,          0.00056704,          0.00056704,          0.00056704
                  94,            0.028551,           0.0082631,           0.0054832,             0.40657,             0.52883,             0.47298,             0.24864,             0.03641,           0.0046355,            0.098938,          0.00055932,          0.00055932,          0.00055932
                  95,            0.027992,           0.0085334,           0.0062808,             0.30481,             0.46471,             0.44176,             0.20942,            0.033622,           0.0047387,            0.096506,          0.00055158,          0.00055158,          0.00055158
                  96,            0.028367,           0.0085916,           0.0058299,             0.42918,             0.42118,             0.51346,             0.24719,            0.034889,           0.0048263,            0.086226,          0.00054384,          0.00054384,          0.00054384
                  97,            0.028466,           0.0083321,           0.0051038,             0.37058,             0.36941,             0.44387,             0.21869,            0.035306,           0.0047616,            0.086195,          0.00053608,          0.00053608,          0.00053608
                  98,            0.030083,           0.0089318,           0.0066066,             0.48694,             0.44164,             0.47435,              0.2283,            0.038506,           0.0048788,            0.092762,          0.00052832,          0.00052832,          0.00052832
                  99,            0.029837,           0.0087138,           0.0061364,             0.45009,             0.60706,              0.5188,             0.25994,            0.035204,           0.0045167,            0.070311,          0.00052055,          0.00052055,          0.00052055
                 100,            0.027766,           0.0088661,           0.0051964,             0.46899,             0.60146,             0.56556,             0.29859,            0.034276,           0.0045542,            0.064877,          0.00051278,          0.00051278,          0.00051278
                 101,             0.02802,            0.008204,           0.0054313,              0.3697,             0.66498,             0.57947,             0.30323,            0.033485,           0.0042061,            0.079784,            0.000505,            0.000505,            0.000505
                 102,            0.028403,           0.0083081,           0.0056517,             0.39124,             0.64941,             0.54028,             0.24254,            0.037187,           0.0046068,            0.075472,          0.00049722,          0.00049722,          0.00049722
                 103,            0.027915,            0.008161,           0.0046591,             0.35785,             0.48946,             0.45878,              0.2204,            0.035527,           0.0048602,            0.094698,          0.00048945,          0.00048945,          0.00048945
                 104,             0.02782,           0.0085562,           0.0055669,              0.3232,             0.54344,             0.51204,             0.24578,            0.039345,           0.0048515,            0.075788,          0.00048168,          0.00048168,          0.00048168
                 105,            0.027033,            0.008366,           0.0051322,             0.37385,             0.44796,             0.48299,             0.24915,            0.033545,           0.0046321,            0.089039,          0.00047392,          0.00047392,          0.00047392
                 106,            0.027963,           0.0083868,           0.0054567,              0.4983,             0.33724,              0.4277,             0.22275,            0.034428,           0.0047238,            0.092434,          0.00046616,          0.00046616,          0.00046616
                 107,            0.027624,           0.0080128,           0.0054921,             0.34046,              0.3759,             0.45476,             0.23084,            0.034224,           0.0044425,            0.084402,          0.00045842,          0.00045842,          0.00045842
                 108,            0.027263,            0.008336,           0.0059493,             0.33053,             0.37412,             0.39968,             0.20058,             0.03352,           0.0046895,            0.092777,          0.00045068,          0.00045068,          0.00045068
                 109,            0.027824,           0.0082771,           0.0048106,             0.55378,             0.33524,             0.45912,              0.1977,            0.036921,           0.0046383,             0.08173,          0.00044296,          0.00044296,          0.00044296
                 110,            0.027927,           0.0087029,           0.0053406,              0.3478,             0.48508,             0.49451,             0.23669,             0.03696,           0.0045929,            0.095259,          0.00043525,          0.00043525,          0.00043525
                 111,            0.027298,            0.008258,           0.0053352,             0.45795,             0.44471,             0.57769,             0.28021,            0.037668,            0.004745,            0.079409,          0.00042756,          0.00042756,          0.00042756
                 112,            0.026618,           0.0082196,           0.0051739,             0.50235,             0.64744,             0.60745,             0.26715,            0.039151,            0.004625,            0.072966,           0.0004199,           0.0004199,           0.0004199
                 113,            0.026502,           0.0080281,           0.0041892,             0.42426,             0.59176,             0.49747,              0.2656,            0.033626,           0.0043346,            0.072549,          0.00041225,          0.00041225,          0.00041225
                 114,            0.026153,            0.008008,           0.0053135,             0.42733,             0.55059,             0.53135,             0.27255,            0.033507,           0.0044173,            0.077051,          0.00040462,          0.00040462,          0.00040462
                 115,            0.026086,           0.0079455,           0.0041591,             0.50771,             0.40927,              0.5049,             0.25389,            0.033545,           0.0043911,            0.083431,          0.00039702,          0.00039702,          0.00039702
                 116,            0.025682,           0.0078461,           0.0045129,               0.445,             0.33294,              0.4144,             0.20342,            0.034252,           0.0044911,            0.092356,          0.00038944,          0.00038944,          0.00038944
                 117,            0.027419,           0.0083225,           0.0050839,             0.29933,             0.52706,             0.45397,             0.22614,            0.032394,           0.0045662,            0.089668,           0.0003819,           0.0003819,           0.0003819
                 118,            0.026282,           0.0079053,           0.0053721,             0.44245,             0.53882,             0.47643,              0.2266,             0.03488,           0.0045279,            0.078625,          0.00037438,          0.00037438,          0.00037438
                 119,            0.026691,           0.0078926,           0.0053838,             0.38079,             0.62804,             0.48565,             0.21941,            0.040716,           0.0048281,            0.083473,           0.0003669,           0.0003669,           0.0003669
                 120,            0.027026,           0.0081446,           0.0045459,             0.30535,             0.52901,             0.40385,             0.20733,            0.033836,           0.0044081,            0.095085,          0.00035945,          0.00035945,          0.00035945
                 121,            0.026436,           0.0080595,           0.0048727,             0.28047,             0.53244,             0.44008,             0.21067,            0.035615,           0.0046871,            0.085497,          0.00035204,          0.00035204,          0.00035204
                 122,            0.026012,           0.0078893,           0.0045423,             0.40262,             0.42706,             0.46864,             0.23763,            0.036715,           0.0046349,            0.082415,          0.00034466,          0.00034466,          0.00034466
                 123,            0.026476,           0.0080665,            0.004803,             0.37691,             0.53882,              0.5448,             0.27068,            0.038197,           0.0046065,            0.083172,          0.00033732,          0.00033732,          0.00033732
                 124,            0.025819,           0.0081449,           0.0043553,              0.3226,             0.56824,             0.49598,             0.23807,            0.034503,           0.0045938,            0.090006,          0.00033003,          0.00033003,          0.00033003
                 125,            0.026085,           0.0080444,           0.0044659,             0.32286,             0.50644,               0.502,             0.27556,            0.032563,           0.0046003,            0.087166,          0.00032278,          0.00032278,          0.00032278
                 126,            0.025697,           0.0078116,           0.0045153,             0.26916,             0.54471,             0.46118,              0.2171,            0.036058,           0.0045797,            0.093838,          0.00031557,          0.00031557,          0.00031557
                 127,            0.026433,            0.007848,           0.0034569,             0.25704,             0.53882,             0.44013,             0.20818,            0.034827,           0.0047219,            0.086445,          0.00030841,          0.00030841,          0.00030841
                 128,            0.025647,           0.0077354,            0.004116,              0.4768,             0.34654,             0.48552,             0.24786,             0.03354,           0.0046695,            0.083798,           0.0003013,           0.0003013,           0.0003013
                 129,               0.026,            0.007947,           0.0039414,             0.42481,             0.33048,             0.46603,             0.25574,            0.032247,           0.0046926,            0.085318,          0.00029424,          0.00029424,          0.00029424
                 130,            0.024376,           0.0071847,           0.0039852,             0.43209,             0.35752,             0.48477,             0.26141,            0.032649,           0.0046594,             0.07933,          0.00028723,          0.00028723,          0.00028723
                 131,            0.025603,           0.0075275,           0.0040449,             0.34514,             0.43882,             0.49979,             0.25731,            0.034251,           0.0047539,            0.080441,          0.00028027,          0.00028027,          0.00028027
                 132,            0.025407,           0.0078319,           0.0037787,             0.35994,             0.61529,             0.53876,             0.28867,            0.032051,           0.0045011,            0.077978,          0.00027337,          0.00027337,          0.00027337
                 133,            0.025351,           0.0077851,           0.0039153,             0.38741,             0.68352,             0.50985,             0.24596,            0.035103,           0.0044686,            0.079535,          0.00026653,          0.00026653,          0.00026653
                 134,            0.025503,           0.0079518,           0.0034267,             0.38075,             0.67412,             0.53049,             0.24748,            0.035495,           0.0045277,             0.08428,          0.00025975,          0.00025975,          0.00025975
                 135,            0.024486,           0.0075799,           0.0038562,             0.27949,             0.50353,             0.44621,             0.22078,            0.033976,           0.0044787,            0.097937,          0.00025302,          0.00025302,          0.00025302
                 136,            0.025719,           0.0076798,           0.0048099,             0.46127,             0.38888,             0.46237,             0.21919,            0.033991,            0.004347,             0.10195,          0.00024636,          0.00024636,          0.00024636
                 137,            0.024563,           0.0075671,           0.0044698,             0.32145,             0.51064,             0.49594,             0.25651,            0.033309,           0.0043474,            0.089565,          0.00023977,          0.00023977,          0.00023977
                 138,            0.024687,           0.0078859,           0.0043769,             0.30339,             0.59849,             0.46996,             0.24053,            0.034571,           0.0045688,            0.080534,          0.00023323,          0.00023323,          0.00023323
                 139,            0.025231,           0.0074992,           0.0038544,             0.31266,             0.59647,             0.48045,             0.24461,            0.032412,           0.0044076,            0.092121,          0.00022677,          0.00022677,          0.00022677
                 140,            0.024332,           0.0075393,            0.003994,             0.28556,             0.52982,             0.43766,             0.22357,            0.033338,           0.0044131,            0.097378,          0.00022037,          0.00022037,          0.00022037
                 141,            0.024601,            0.007685,            0.003925,             0.26459,             0.46235,             0.43854,             0.23404,            0.034543,           0.0044496,             0.10307,          0.00021405,          0.00021405,          0.00021405
                 142,            0.024367,             0.00798,           0.0042184,             0.36898,             0.40941,             0.48083,              0.2426,            0.033435,           0.0043821,             0.10012,          0.00020779,          0.00020779,          0.00020779
                 143,            0.023554,           0.0073279,           0.0032836,             0.51516,              0.3625,             0.47487,             0.20943,            0.035873,            0.004539,            0.099726,          0.00020161,          0.00020161,          0.00020161
                 144,            0.024353,           0.0077524,            0.003407,             0.47332,             0.36149,             0.43162,             0.21315,            0.034029,           0.0045645,             0.10442,           0.0001955,           0.0001955,           0.0001955
                 145,            0.023428,           0.0074898,           0.0037421,             0.42377,             0.35647,             0.42537,             0.22121,            0.033052,            0.004414,             0.10062,          0.00018948,          0.00018948,          0.00018948
                 146,            0.024059,           0.0074115,           0.0039558,             0.40443,             0.38588,             0.45109,             0.23219,            0.031688,           0.0043247,            0.099173,          0.00018352,          0.00018352,          0.00018352
                 147,            0.024577,           0.0075831,           0.0042935,             0.39372,             0.39028,             0.46553,             0.23954,            0.033002,           0.0045762,            0.097675,          0.00017765,          0.00017765,          0.00017765
                 148,            0.024133,            0.007741,           0.0038576,             0.28731,             0.58199,             0.46047,              0.2434,            0.032646,           0.0045475,            0.095337,          0.00017186,          0.00017186,          0.00017186
                 149,            0.023416,           0.0071274,           0.0032098,             0.30603,             0.61622,             0.47449,             0.25667,            0.031409,           0.0043107,              0.0917,          0.00016615,          0.00016615,          0.00016615
                 150,            0.023655,           0.0073948,           0.0038033,             0.37972,             0.38381,              0.4378,             0.23079,            0.031867,           0.0044107,            0.098253,          0.00016052,          0.00016052,          0.00016052
                 151,            0.023418,           0.0074245,           0.0035235,             0.46228,              0.3769,             0.45265,             0.22179,            0.033342,           0.0044643,            0.096479,          0.00015498,          0.00015498,          0.00015498
                 152,             0.02355,           0.0074447,           0.0038008,             0.47646,             0.37243,             0.46018,             0.23647,            0.033287,           0.0044399,            0.097736,          0.00014953,          0.00014953,          0.00014953
                 153,            0.023091,           0.0072232,           0.0035229,             0.35202,             0.66877,             0.50938,             0.25989,            0.034502,           0.0044923,            0.090569,          0.00014416,          0.00014416,          0.00014416
