               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.048758,            0.008196,             0.02563,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,           0.0092219,           0.0092219,           0.0092219
                  40,            0.047778,           0.0087049,            0.026909,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,           0.0091817,           0.0091817,           0.0091817
                  41,            0.050349,           0.0084322,            0.029418,                   0,                   0,                   0,                   0,                 nan,                 nan,              4.8677,           0.0091406,           0.0091406,           0.0091406
                  42,            0.047313,           0.0076937,            0.026681,           0.0008524,             0.29697,            0.001055,           0.0001666,                 nan,                 nan,            0.030986,           0.0090986,           0.0090986,           0.0090986
                  43,            0.054338,           0.0081004,            0.032747,                   0,                   0,                   0,                   0,            0.065029,            0.014655,            0.018918,           0.0090557,           0.0090557,           0.0090557
                  44,            0.054883,            0.008027,             0.02789,                   0,                   0,                   0,                   0,                 nan,                 nan,             0.18631,           0.0090119,           0.0090119,           0.0090119
                  45,            0.050717,           0.0077355,            0.026916,                   0,                   0,                   0,                   0,                 nan,                 nan,             0.50039,           0.0089673,           0.0089673,           0.0089673
                  46,             0.04989,           0.0078844,            0.026621,                   0,                   0,                   0,                   0,                 nan,                 nan,              1.1616,           0.0089218,           0.0089218,           0.0089218
                  47,             0.04547,           0.0078152,            0.027475,                   0,                   0,                   0,                   0,            0.096496,            0.024195,             0.40708,           0.0088755,           0.0088755,           0.0088755
                  48,            0.048686,           0.0076239,            0.027827,                   0,                   0,                   0,                   0,            0.085968,           0.0055809,            0.033582,           0.0088283,           0.0088283,           0.0088283
                  49,            0.054664,           0.0077531,            0.029538,                   0,                   0,                   0,                   0,            0.073661,           0.0048172,            0.020514,           0.0087804,           0.0087804,           0.0087804
                  50,             0.04915,           0.0077993,            0.030081,                   0,                   0,                   0,                   0,            0.073603,           0.0054047,             0.01995,           0.0087316,           0.0087316,           0.0087316
                  51,            0.044581,           0.0075933,             0.02686,                   0,                   0,                   0,                   0,            0.082432,           0.0055515,            0.021713,            0.008682,            0.008682,            0.008682
                  52,            0.048109,           0.0074102,            0.032121,                   0,                   0,                   0,                   0,            0.082705,           0.0054874,            0.021559,           0.0086316,           0.0086316,           0.0086316
                  53,            0.044096,           0.0070317,            0.027682,                   0,                   0,                   0,                   0,            0.077475,           0.0056263,            0.020046,           0.0085805,           0.0085805,           0.0085805
                  54,            0.049555,           0.0068091,            0.029179,                   0,                   0,                   0,                   0,            0.085389,            0.016572,            0.079442,           0.0085286,           0.0085286,           0.0085286
                  55,             0.04104,             0.00645,            0.024034,                   0,                   0,                   0,                   0,            0.089906,            0.017175,             0.10564,           0.0084759,           0.0084759,           0.0084759
                  56,            0.054272,             0.00732,            0.030574,                   0,                   0,                   0,                   0,                 nan,                 nan,              1.0096,           0.0084225,           0.0084225,           0.0084225
                  57,            0.045522,           0.0069221,            0.027402,                   0,                   0,                   0,                   0,                 nan,                 nan,              1.5069,           0.0083684,           0.0083684,           0.0083684
                  58,            0.051174,           0.0072829,            0.029367,                   0,                   0,                   0,                   0,                 nan,                 nan,              1.0785,           0.0083136,           0.0083136,           0.0083136
                  59,            0.048278,           0.0077509,             0.02668,                   0,                   0,                   0,                   0,            0.096912,            0.069911,             0.67061,           0.0082581,           0.0082581,           0.0082581
                  60,            0.047863,           0.0073234,            0.026182,                   0,                   0,                   0,                   0,            0.097176,            0.057652,             0.54541,           0.0082019,           0.0082019,           0.0082019
                  61,            0.047395,           0.0074969,            0.031401,                   0,                   0,                   0,                   0,            0.095486,            0.048151,             0.35422,            0.008145,            0.008145,            0.008145
                  62,            0.046186,           0.0071994,            0.029055,                   0,                   0,                   0,                   0,            0.094633,            0.028412,             0.17865,           0.0080875,           0.0080875,           0.0080875
                  63,            0.041748,           0.0067011,            0.026654,                   0,                   0,                   0,                   0,            0.085376,            0.018899,            0.070829,           0.0080294,           0.0080294,           0.0080294
                  64,             0.04415,           0.0066793,            0.028853,                   0,                   0,                   0,                   0,            0.081544,            0.015275,            0.046989,           0.0079706,           0.0079706,           0.0079706
                  65,            0.045997,           0.0065374,            0.026204,                   0,                   0,                   0,                   0,            0.079872,            0.015335,            0.037747,           0.0079112,           0.0079112,           0.0079112
                  66,            0.040599,           0.0073447,            0.025058,                   0,                   0,                   0,                   0,            0.075636,            0.023691,            0.028493,           0.0078512,           0.0078512,           0.0078512
                  67,            0.046266,           0.0070959,            0.029419,                   0,                   0,                   0,                   0,            0.081745,            0.016636,            0.035607,           0.0077907,           0.0077907,           0.0077907
                  68,             0.05045,           0.0077146,             0.02756,             0.16715,            0.070707,          0.00086743,           0.0001156,            0.062519,            0.011239,            0.022334,           0.0077296,           0.0077296,           0.0077296
                  69,            0.042639,           0.0066275,            0.028455,             0.36242,             0.49495,            0.065645,            0.015228,            0.043782,            0.012801,            0.019091,           0.0076679,           0.0076679,           0.0076679
                  70,            0.040014,            0.006713,            0.025861,          0.00033903,            0.075758,          0.00030919,          5.3126e-05,            0.060933,           0.0098587,            0.019162,           0.0076057,           0.0076057,           0.0076057
                  71,            0.045359,           0.0065851,            0.028217,          0.00028313,            0.045455,          0.00018295,          2.9228e-05,            0.069428,           0.0064301,            0.019707,            0.007543,            0.007543,            0.007543
                  72,            0.046614,           0.0066833,            0.028051,          0.00097686,             0.25758,           0.0067326,          0.00099781,            0.059861,           0.0097198,            0.018611,           0.0074797,           0.0074797,           0.0074797
                  73,            0.046903,           0.0060957,            0.028935,                   0,                   0,                   0,                   0,            0.083925,            0.051275,             0.41159,            0.007416,            0.007416,            0.007416
                  74,            0.041621,           0.0062842,            0.026249,                   0,                   0,                   0,                   0,            0.091644,            0.068637,             0.60867,           0.0073518,           0.0073518,           0.0073518
                  75,            0.043462,           0.0066304,            0.028739,             0.51406,             0.26465,            0.032259,           0.0057262,            0.047528,            0.015482,            0.018092,           0.0072872,           0.0072872,           0.0072872
                  76,            0.046034,           0.0077482,            0.028484,             0.17188,             0.22475,             0.16808,            0.033736,            0.056439,            0.012219,            0.018181,           0.0072221,           0.0072221,           0.0072221
